LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID4582,4582,0,33.0,74.7843137254902,37.94117647058823,0.0,573.0,573,3.2897623212397704,1,,106.94117647058823,99.0,42.0,200.0,3636.0,48.42923057752984,0.8431902669820887,2.020332268097176,-0.05474798298221361,-8.291516788890321E-4,3.860478733364722,3.059677971176552,1.4712301425527063,1.2617271391734846,34.0,22.313755207963357,0.8581109667607494,0.9714285714285714,3.8267774473820038
ID4579,4579,0,32.0,74.22916666666667,36.682291666666664,0.0,574.0,574,3.1915382432114616,1,,120.0,108.0,51.0,204.0,3840.0,48.085944563002286,0.8282812252023488,2.2611423702868003,0.06919014605078473,0.0025694015562933866,3.9840580252425473,2.8852653304884783,1.4405777442318564,1.3808289945271834,32.0,21.61431828770913,0.860749456860469,0.9846153846153847,3.8209077579908826
ID4581,4581,0,31.0,74.22222222222221,35.63333333333333,0.0,575.0,575,3.0901936161855166,1,,123.19354838709677,106.0,55.0,214.0,3819.0,52.724706008245455,0.8319621998896697,2.1222223291221023,-0.02239387131974364,0.0623647616668522,3.88035221341505,2.764572015598964,1.1668174104841444,1.403599613799297,30.0,21.36505818199175,0.8258914289659688,0.9836065573770492,3.9007081028957318
ID4583,4583,0,28.0,74.15497076023391,34.76315789473684,0.0,576.0,576,3.0119481662601757,1,,133.27586206896552,127.0,63.0,211.0,3865.0,47.081158311794916,0.8126156171022121,2.538129658998868,0.015429097199926417,-0.016797396749375696,3.8933209901849466,2.573976556205244,1.3660065732225748,1.5125704936197175,28.5,20.358485472372255,0.8640995743132343,1.0,3.813493727743179
ID4585,4585,0,28.0,74.09649122807018,33.24269005847953,0.0,577.0,577,3.0119481662601757,1,,118.93103448275862,109.0,56.0,196.0,3449.0,38.03093762647417,0.7920448969112104,2.7643248221924495,0.07290498181041176,-0.013459321240814424,3.5949687729066317,2.8435404531742603,-1.2792983719165634,1.264258002341253,28.5,20.358485472372255,0.8640995743132343,0.9827586206896551,3.813493727743179
ID4584,4584,0,24.0,74.04421768707482,32.57482993197279,0.0,578.0,578,2.7925959628100285,1,,101.24,95.0,52.0,176.0,2531.0,35.929653491232,0.7729368345059768,2.4568568028907904,0.08245833270179274,0.06641002947235652,3.6082498865823833,2.415840596588791,-1.2111074529683856,1.493579457054118,24.5,20.358485472372255,0.7428224410762891,0.9245283018867925,4.11303518062921
ID4589,4589,0,32.0,74.65151515151516,31.57070707070707,0.0,579.0,579,3.2410224072142872,1,,102.66666666666667,98.0,48.0,174.0,3388.0,34.03276607428004,0.8124108416547788,2.704464392918175,-0.01782801405967382,-7.13011632579025E-4,4.0274702580086466,2.797228462152553,1.6125324094238491,1.4398074066890427,33.0,22.24483498974493,0.8380413095503664,0.9565217391304348,3.8723287321360873
ID4588,4588,0,32.0,73.71111111111112,30.688888888888886,0.0,580.0,580,3.0901936161855166,1,,106.74193548387096,98.0,34.0,192.0,3309.0,41.07064461951341,0.7928481126964061,2.2986881025403334,0.09815662182824188,0.07225832691308644,3.5948361765576546,2.92947167809406,1.394034700879342,1.2271278140147395,30.0,21.00876701224514,0.854141826220686,0.967741935483871,3.8356585326590253
ID4586,4586,0,32.0,74.04358974358973,31.135897435897434,0.0,581.0,581,3.2163754912903433,1,,119.36363636363636,117.0,33.0,209.0,3939.0,46.17413925958596,0.8410181739740064,2.3618403245774324,0.08317034117300508,0.08790598014070596,3.983063391543531,2.8909767404957156,1.4767339494497596,1.3777569828737382,32.5,21.886349517372675,0.8526024259962935,1.0,3.839119671513647
ID4587,4587,0,34.0,73.89800995024876,30.743781094527364,0.0,582.0,582,3.2654833007009834,1,,143.21212121212122,131.0,62.0,221.0,4726.0,49.7699442282674,0.8578788021028916,2.6573647887756207,-0.0012690555667626622,0.0038278710607020866,4.110320832237086,2.78677672574165,1.4810885725543137,1.4749372614855605,33.5,22.358485472372255,0.8421120996729738,0.9852941176470589,3.8629579286803866
ID4590,4590,0,33.0,73.70289855072464,30.94927536231884,0.0,583.0,583,3.3138634663094946,1,,140.62857142857143,147.0,52.0,222.0,4922.0,55.56188161928672,0.8695014743470945,2.3543505456516214,-0.046782943787198494,0.10839249431923714,3.7878635029789547,3.202037901493129,1.7042811240294355,1.1829539872756196,34.5,21.727968770336453,0.918312936384879,1.0,3.6992150631742087
ID4594,4594,0,34.0,73.55050505050505,31.12626262626263,0.0,584.0,584,3.2410224072142872,1,,135.34375,140.0,25.0,216.0,4331.0,56.02684228520837,0.8393853400513505,2.204756919067526,0.09945362882680425,0.16712646324135294,4.429277358831491,2.7265782666663547,1.0921206059488813,1.6244820157856452,33.0,22.12899020449196,0.846838532342448,1.0,3.8521627434645587
ID4591,4591,0,34.0,73.62380952380953,31.35238095238095,0.0,585.0,585,3.3377905890622728,1,,144.31428571428572,150.0,52.0,219.0,5051.0,53.71097567130042,0.8598343050015341,2.484372953020023,0.02165359586914506,0.06600420367327116,3.662509264878452,3.394355750134575,1.393101359816863,1.0789998263244052,35.0,22.24483498974493,0.8888316919473584,0.9859154929577463,3.760063387463341
ID4592,4592,0,36.0,73.5047619047619,31.6,0.0,586.0,586,3.3377905890622723,1,,138.54285714285714,140.0,51.0,215.0,4849.0,50.06839020259181,0.8367424242424242,2.5211230262809043,0.06681378170981554,0.03605316009542193,3.997877553453761,3.006971693709001,1.4597904831762623,1.3295361448921756,34.99999999999999,23.00876701224514,0.8307899141049814,0.9459459459459457,3.8891914672912242
ID4593,4593,0,36.0,73.29908675799086,32.44063926940639,0.0,587.0,587,3.4085643379153576,1,,133.62857142857143,124.0,51.0,212.0,4677.0,50.30441783562864,0.8219436249680931,2.3967916911779343,0.08480388753463172,-0.012272689731957841,4.199681248679689,3.1603802711389073,1.4264189191413894,1.328853140564078,36.5,22.689811215547053,0.8909246262604912,1.0,3.7556442746525587
ID4597,4597,0,35.0,73.6256038647343,33.393719806763286,0.0,588.0,588,3.3138634663094946,1,,128.22857142857143,121.0,52.0,204.0,4488.0,45.65670217811962,0.8198229963682522,2.530470089669026,0.008363708474370372,0.026576102170259224,4.173380909522111,2.8793376006012967,1.4306622619464415,1.4494239607924326,34.5,22.964036747836246,0.8221148495200444,0.9452054794520548,3.9096572508358998
ID4595,4595,0,36.0,73.71126760563381,34.61267605633803,0.0,589.0,589,3.361547405514991,1,,126.48571428571428,121.0,53.0,218.0,4427.0,52.168489152976264,0.8269446685996216,2.1948976381637206,-0.03741284791727056,0.034015740710591554,3.975925233641329,3.0494911985875683,1.3394784776242505,1.3037995438330359,35.5,23.594553449872045,0.8013360712518531,0.9342105263157895,3.960021882493491
ID4596,4596,0,36.0,74.62962962962962,36.138888888888886,0.0,590.0,590,3.385137501286538,1,,119.05555555555556,101.0,52.0,209.0,4286.0,52.42678946844117,0.8634782608695654,2.1045220287568744,-0.021941607279279355,0.154032751270979,4.142608107552893,3.152593167906582,1.7210810674559225,1.3140319371762488,36.0,22.313755207963357,0.9085880824525583,1.0,3.7189592013272263
ID4600,4600,0,31.0,74.359375,37.104166666666664,0.0,591.0,591,3.1915382432114616,1,,92.46875,93.0,53.0,158.0,2959.0,29.991379809925817,0.7699132688665139,2.6823679729480796,0.0503506287190403,0.06499446447548428,4.186044400305092,2.6702500825066524,1.2732521471791869,1.5676600584075306,32.0,22.24483498974493,0.8126461183518706,0.9411764705882353,3.932368416906106
ID4598,4598,0,29.0,73.94827586206897,40.201149425287355,0.0,592.0,592,3.0382538898732494,1,,103.26666666666667,100.0,29.0,197.0,3098.0,50.198868879503735,0.7235544641829414,1.727199241958681,-0.003728452180565141,0.1336441631745395,4.115633787497614,2.5996706882897374,1.4457040558920558,1.583136589582888,29.0,21.36505818199175,0.798361714667103,0.9666666666666667,3.9673917042773468
ID4599,4599,0,46.0,74.53370786516854,41.91198501872659,0.0,593.0,593,3.763613946086751,1,,101.23913043478261,92.0,37.0,201.0,4657.0,43.13708627805529,0.8425403373691077,2.1463537069870497,-0.05420292242596842,0.10998715268300359,4.978831444287102,3.1058037505457667,1.4344416323157556,1.6030734213042912,44.5,26.015339721864635,0.8262488575121258,0.9888888888888889,3.899864304306065
ID4601,4601,0,44.0,74.76984126984128,44.45238095238095,0.0,594.0,594,3.656366395715726,1,,97.68181818181819,88.0,47.0,187.0,4298.0,38.2529966768209,0.8049554383836498,2.2776323476653557,-0.15515857170635172,0.21821176779747833,5.087572884127038,3.1333077746095355,1.5134092723741892,1.623706718297419,42.0,27.374155661710358,0.7043324365629954,0.9438202247191011,4.223923920985673
ID4605,4605,0,41.0,75.28039215686275,46.90392156862745,0.0,595.0,595,3.6780660900548137,1,,92.90697674418605,89.0,44.0,158.0,3995.0,32.08160276358397,0.7830903749263775,2.5436701701357234,0.031551751428334086,0.09638239495455092,5.0328740051582725,2.9723471750018335,1.5154046329992494,1.6932322198045953,42.5,25.456625671418102,0.8241326518494076,1.0,3.9048681248341737
ID4602,4602,0,26.0,75.16666666666667,49.63333333333333,0.0,596.0,596,2.8209479177387813,1,,85.0,84.0,51.0,131.0,2125.0,24.474476501040833,0.5891811043250655,2.5751997867650536,0.03947654630484278,0.009092530661802462,3.8202418591991933,2.331287793236434,1.5709105217791222,1.6386830790615103,25.0,21.00876701224514,0.7117848551839049,0.9090909090909091,4.201753402449028
ID4603,4603,0,26.0,75.50680272108843,53.07823129251701,0.0,597.0,597,2.7925959628100285,1,,80.0,78.0,51.0,133.0,1920.0,21.477996829920777,0.5524752475247525,2.6510282109215724,-0.17755163379873362,-0.2127513866656265,4.181497102089757,2.2838333548383445,-1.5169925347799855,1.8309116526524039,24.5,20.969112047670894,0.7001899415718833,0.98,4.236400378391035
ID4604,4604,0,24.0,75.71481481481482,55.574074074074076,0.0,598.0,598,2.676186174229157,1,,84.86363636363636,85.0,57.0,116.0,1867.0,18.185015952558448,0.5626966584722407,3.360760770016805,0.08845527601192053,0.0655255925064539,3.1658313714801767,2.595798900128164,1.3828562222245833,1.2195980864788363,22.5,18.358485472372255,0.8389163947434767,0.9574468085106383,3.8703085655872345
ID4606,4606,0,31.0,74.86612021857923,57.84426229508197,0.0,599.0,599,3.1158388162107515,1,,71.1,70.0,24.0,124.0,2133.0,26.5165530604356,0.6052136472707308,2.0218940629270854,0.31848823894797873,-0.07438411683351491,3.992534835583189,2.953215526859834,1.6392690876544245,1.3519280253237957,30.5,21.441248002670473,0.8336995806253533,1.0,3.8823987680088634
ID4607,4607,0,29.0,75.57407407407408,60.56172839506173,0.0,600.0,600,2.9316150714175193,1,,79.28571428571429,72.0,47.0,132.0,2220.0,24.324742993362165,0.5686445557164541,2.3631594038053385,0.09644925437000287,-0.04669581841708546,3.96631463187024,2.5345436833423003,1.1362703087167942,1.5649028493523003,27.0,21.393931819379645,0.7412972915490165,0.9473684210526315,4.117264098314446
ID4608,4608,0,33.0,75.83333333333334,63.58717948717949,0.0,601.0,601,3.2163754912903433,1,,74.57575757575758,75.0,39.0,105.0,2461.0,15.293034163938625,0.6615683443522881,3.8832067822125036,-0.02294055518160851,-0.0017617822945493898,4.649324932288716,2.47665315769124,1.2792322591567693,1.8772612216007112,32.5,25.727968770336453,0.6169958248178,0.9027777777777778,4.5129842661008785
ID4610,4610,0,35.0,76.8623188405797,66.14251207729468,0.0,602.0,602,3.3138634663094946,1,,86.45714285714286,79.0,45.0,143.0,3026.0,27.37468007564102,0.7376524373328598,2.6814560958409897,0.1456148466914098,-0.122096057693943,3.944440147115327,3.289108512733068,0.7181386238390559,1.1992429352346647,34.5,22.851074395954114,0.830263050162224,0.971830985915493,3.8904252628819935
ID4609,4609,0,37.0,77.1,66.94,0.0,603.0,603,3.454941494713355,1,,95.5945945945946,89.0,51.0,175.0,3537.0,35.69271592313998,0.78342328977253,2.3530208764880474,-0.08363164301579105,-0.10530819341680592,3.831088504324554,3.5429870186150443,1.884896405305363,1.0813159868201065,37.5,22.830621427371835,0.904077511063411,0.9868421052631579,3.728224867180877
ID4612,4612,0,43.0,76.61507936507937,68.41666666666667,0.0,604.0,604,3.656366395715726,1,,105.65,86.0,49.0,190.0,4226.0,43.81520050018937,0.8164686939257277,2.1676357917153966,0.07795466611250056,0.012265952832778506,4.2663136311473755,3.3971526709224347,1.314288189392445,1.2558498379140952,42.0,24.60112615949154,0.8720656456390046,0.9767441860465116,3.796036179249597
ID4611,4611,0,43.0,76.70306513409962,69.32758620689656,0.0,605.0,605,3.721085869607808,1,,97.67441860465117,83.0,43.0,175.0,4200.0,37.101354698814774,0.8488596843344477,2.417425051005333,0.03709762769787101,0.039824909895521086,4.292820325331484,3.4540964578836335,1.4015347381412813,1.242820047927019,43.5,24.830621427371835,0.8865922766487498,0.9775280898876404,3.764809104987797
ID4613,4613,0,39.0,76.7,69.62,0.0,606.0,606,3.454941494713355,1,,95.4054054054054,92.0,54.0,143.0,3530.0,24.92484198039674,0.7876434841323431,3.373023272853418,-0.061764445863392976,-0.12010843011884982,4.268049297613141,3.075801344446667,1.3567385887207772,1.3876218974021413,37.5,22.964036747836243,0.8936030973043962,1.0,3.75001149778139
ID4614,4614,0,32.0,76.2883597883598,69.94973544973544,0.0,607.0,607,3.166506184233564,1,,88.84375,85.0,51.0,140.0,2843.0,23.75562327316996,0.7491597260991923,3.2035787225676127,0.13448578833743532,0.03960987077236113,4.291205917325008,2.7192401953358236,1.4299897211832513,1.5780900579086385,31.5,22.358485472372255,0.7918367504387664,0.984375,3.9837043964180716
ID4615,4615,0,33.0,76.54347826086956,69.1086956521739,0.0,608.0,608,3.3138634663094946,1,,92.88571428571429,91.0,36.0,155.0,3251.0,27.693460078011864,0.7433961091026378,2.8603943486306345,0.08991204093897609,0.13473903002875143,4.293673643811887,2.858285730923304,1.189567701013718,1.502184892629651,34.5,22.200104725336036,0.8796682410113399,0.9857142857142858,3.779596826194091
ID4616,4616,0,35.0,76.82870370370371,68.77314814814815,0.0,609.0,609,3.385137501286538,1,,92.75,93.0,51.0,147.0,3339.0,26.522631845275086,0.781275006668445,3.067610770520321,0.07692664044964984,0.04072715390909335,3.6987880724435827,3.419549087332662,0.9866416214093955,1.0816595925308778,36.0,23.549823185463147,0.8157123981869432,0.9473684210526315,3.9249705309105245
ID4617,4617,0,31.0,76.46666666666667,67.23333333333333,0.0,610.0,610,3.0901936161855166,1,,82.23333333333333,79.0,53.0,130.0,2467.0,20.830487161905236,0.692817932296432,3.2313747915703854,0.0044199469392263635,-0.02855279745412653,3.881570793932907,2.6837395591510242,0.9592891465974044,1.4463291643548324,30.0,21.00876701224514,0.854141826220686,1.0,3.8356585326590253
ID4619,4619,0,30.0,76.19398907103825,65.62021857923497,0.0,611.0,611,3.1158388162107515,1,,76.63333333333334,77.0,51.0,112.0,2299.0,14.877623404325018,0.6152937992040959,3.924146056563225,0.1100222024842192,0.11102020895378613,4.303552552944049,2.54768448156377,1.2149896473608517,1.6892015412766206,30.5,22.358485472372255,0.7666990758216627,0.953125,4.048484325244069
ID4618,4618,0,35.0,75.44761904761904,63.40952380952381,0.0,612.0,612,3.3377905890622728,1,,97.08571428571429,91.0,51.0,174.0,3398.0,36.20884798317819,0.7557698932139166,2.308301894050377,0.09749433809859481,0.03672137156544192,4.209850533194596,2.9096840405272646,1.3072709313716864,1.4468411258947993,35.0,24.94427190999916,0.7068646192088731,0.8974358974358975,4.216351507168162
ID4620,4620,0,44.0,76.5160642570281,61.01004016064257,0.0,613.0,613,3.6345371475096133,1,,91.0,95.0,53.0,120.0,3731.0,19.90602923739438,0.7268604961323021,3.8484031541007986,0.0830137174287585,0.0023186922277726825,5.184298647537482,2.846969945583353,1.3621107986882683,1.82098818977002,41.50000000000001,26.779271744364845,0.7272109943012665,0.9325842696629215,4.156949168484304
ID4621,4621,0,36.0,76.09047619047618,59.33809523809524,0.0,614.0,614,3.3377905890622728,1,,102.34285714285714,105.0,53.0,154.0,3582.0,31.738770925036352,0.7544489795918367,2.773234282667699,0.007850401345647831,0.07415875158853484,3.962120696453959,3.118494528572363,0.8792215591723688,1.270523536325653,35.0,22.24483498974493,0.8888316919473584,1.0,3.760063387463341
ID4623,4623,0,30.0,75.35555555555555,55.85555555555556,0.0,615.0,615,3.0901936161855166,1,,85.73333333333333,79.0,50.0,177.0,2572.0,32.447233911471514,0.6361323155216285,2.0546178712354615,0.08516445665183331,0.09512121132526448,4.192189469562409,2.6880212135975174,1.4116406200967901,1.559581988548292,30.0,22.94427190999916,0.716114647867612,0.9375,4.189031763546227
ID4622,4622,0,46.0,74.87121212121212,52.75757575757576,0.0,616.0,616,3.742410318509555,1,,85.83333333333333,87.0,43.0,129.0,3605.0,23.111518263038548,0.7345376607470911,3.1454865435314754,-0.0786985038758392,-0.21935569267466867,5.5460637827341825,2.8868865020797836,1.4226564244762665,1.9211229048106542,44.00000000000001,26.89292222699217,0.7645159468738448,1.0000000000000002,4.054260570142817
ID4624,4624,0,39.0,75.09071729957806,50.55907172995781,0.0,617.0,617,3.5458765494951643,1,,87.875,89.0,37.0,150.0,3515.0,25.52845320572563,0.7464190814609833,2.9424229397598873,0.010250699791748386,0.2834889168019553,5.841891546120597,2.6104379192826945,1.4698373966016927,2.2378971370925584,39.5,26.642371326225167,0.6992962603164673,1.0,4.239106515258607
ID4625,4625,0,37.0,74.3108108108108,48.06306306306306,0.0,618.0,618,3.4318312587888484,1,,106.35135135135135,103.0,50.0,193.0,3935.0,40.01264815045377,0.7769248137277037,2.324265058646095,0.1128973920625764,-0.10139082310867252,4.868249313152568,2.6874274165825662,1.3518354494668843,1.8114905292375179,36.99999999999999,24.953369389717764,0.7467121138381175,0.9487179487179483,4.102308657526102
ID4626,4626,0,29.0,74.16666666666666,46.43785310734464,0.0,619.0,619,3.064333800750471,1,,113.24137931034483,107.0,51.0,198.0,3284.0,42.855784050708785,0.7372130138255459,2.2426712738191146,0.1411788240802329,0.1659466566054403,4.229950980204,2.557435409136389,1.097297968074902,1.6539815492866725,29.5,22.358485472372255,0.741561401204559,0.9365079365079365,4.1165308441028605
ID4627,4627,0,34.0,73.96464646464646,44.41414141414142,0.0,620.0,620,3.2410224072142872,1,,86.36363636363636,84.0,37.0,163.0,2850.0,24.306401139692326,0.7180749522756956,2.97007848990157,0.033026518933541436,-0.00844864658703324,4.248011639688677,2.6409706938127595,1.5248152071679766,1.6085038920124626,33.0,23.00876701224514,0.783316204727554,0.9565217391304348,4.00531222792242
ID4628,4628,0,32.0,73.76455026455027,41.63227513227513,0.0,621.0,621,3.166506184233564,1,,86.03225806451613,86.0,54.0,131.0,2667.0,21.86852208231082,0.7273996802653833,3.3132343472998094,0.04478617111612065,0.007991125997693319,4.04357831089039,2.69399712631673,1.5445367115013746,1.5009586578211485,31.5,22.358485472372255,0.7918367504387664,0.9545454545454546,3.9837043964180716
ID4629,4629,0,32.0,73.85416666666667,39.802083333333336,0.0,622.0,622,3.1915382432114616,1,,100.03030303030303,107.0,44.0,152.0,3301.0,30.38347088517543,0.7801445929321357,2.885652422495776,0.030007048328041866,0.019224256334234666,3.6575006504378127,2.997743331181578,1.2906414433164008,1.2200846591479824,32.0,21.00876701224514,0.9110846146353984,1.0,3.713860404681695
ID4633,4633,0,34.0,73.21428571428571,38.17724867724868,0.0,623.0,623,3.166506184233564,1,,116.36666666666666,117.0,57.0,183.0,3491.0,37.2526169720245,0.7833393471800464,2.744212590644873,0.12387687286397109,0.04113186029479924,4.089502954561636,2.742049286891321,1.2970559382821971,1.4914038832605858,31.5,22.015339721864635,0.8167133127092051,0.9692307692307692,3.9225646901263134
ID4630,4630,0,27.0,73.02,37.25333333333334,0.0,624.0,624,2.8209479177387813,1,,127.96,119.0,61.0,207.0,3199.0,43.2343227848739,0.7276327632763276,2.493080953366459,-0.02146765537929116,-0.021725228274842846,3.4941136390574425,2.5031142257766366,1.4086006136968916,1.3959065883113386,25.0,19.00876701224514,0.869444726027027,0.9803921568627451,3.801753402449028
ID4631,4631,0,32.0,72.82804232804233,35.83862433862434,0.0,625.0,625,3.166506184233564,1,,109.125,110.0,46.0,175.0,3492.0,36.01679715659563,0.8151784682915559,2.721338281767232,0.20264345744710824,-0.013636011831875652,4.231389670171554,2.7271688199025954,0.9128211865668531,1.5515686595165326,31.5,23.122417494872465,0.7403787423505102,0.9545454545454546,4.119817343798123
ID4632,4632,0,28.0,73.218954248366,34.251633986928105,0.0,626.0,626,2.849017742606504,1,,89.57692307692308,90.0,60.0,135.0,2329.0,21.707460610440968,0.6631327404302786,3.290718039718178,0.22794067752411246,0.2873177720044336,3.553108025545618,2.9030702552390055,1.2899891603845606,1.223913895688031,25.5,19.773387165490547,0.8195734942616499,1.0,3.9157141436473943
ID4635,4635,0,26.0,72.71604938271605,33.84567901234568,0.0,627.0,627,2.9316150714175193,1,,117.81481481481481,105.0,44.0,212.0,3181.0,52.60815748168942,0.8092710209498531,2.003397700538713,0.02393454214389728,-0.004019522652911185,3.4079626736715922,2.7662683108848127,0.716089786515468,1.2319711216232414,27.0,19.77269903474535,0.8678441021859126,0.9818181818181818,3.8052577034385604
ID4636,4636,0,30.0,72.2471264367816,33.304597701149426,0.0,628.0,628,3.0382538898732494,1,,129.88888888888889,141.0,44.0,204.0,3507.0,53.18569308298942,0.8217039684032349,2.203153487684922,0.06610082099490507,-0.05987856760868208,3.826161952198864,2.752175005033439,0.8533386210668521,1.390232069254759,29.0,20.734541479955947,0.8476547307142742,1.0,3.8503076920665293
ID4634,4634,0,27.0,72.29012345679013,32.635802469135804,0.0,629.0,629,2.9316150714175193,1,,132.74074074074073,127.0,47.0,208.0,3584.0,49.031851965049285,0.7832324405008708,2.378146727044348,0.03261280858113365,0.0642090768835556,3.5006715761207228,3.0214192368435087,1.3664363521056702,1.1586182855504328,27.0,20.20079285608123,0.8314512634274478,0.9642857142857143,3.8876443977674553
ID4637,4637,0,32.0,72.47979797979798,31.893939393939394,0.0,630.0,630,3.2410224072142872,1,,122.27272727272727,127.0,53.0,205.0,4035.0,45.87842134876205,0.8459778879146016,2.442776010507412,-0.04654689796491201,0.12963693832983075,3.8594578407641484,3.128662485323754,1.2308799742272316,1.2335807581893168,33.0,21.549823185463147,0.8929689984455736,1.0,3.751342706385174
ID4638,4638,0,29.0,72.08333333333333,31.383333333333333,0.0,631.0,631,3.0901936161855166,1,,125.53333333333333,130.0,56.0,195.0,3766.0,40.884811557495944,0.8288951841359774,2.7831579639022817,0.09211518907953563,-0.08019084648786624,3.5966599293083608,3.0097330671669993,1.2139780585867197,1.1950096068465712,30.0,21.54982318546315,0.8117899985868848,0.967741935483871,3.934441422975334
ID4639,4639,0,24.0,72.25886524822695,31.145390070921984,0.0,632.0,632,2.7350104799285653,1,,107.43478260869566,106.0,62.0,166.0,2471.0,27.910288241494754,0.7280448761664803,3.243498612660967,0.01812786446018697,0.12921340605076337,3.15880514615703,2.7633039440239915,0.7829891676748671,1.1431262033220637,23.5,18.358485472372255,0.8762015678431868,0.9791666666666666,3.787066393067629
ID4640,4640,0,29.0,72.47701149425288,30.695402298850574,0.0,633.0,633,3.0382538898732494,1,,112.75862068965517,115.0,58.0,180.0,3270.0,33.582154245132074,0.8064634932326673,2.997966127623695,-0.06903113835430089,0.009290623604474295,3.5282276994310373,3.163412662510994,1.1792483153579256,1.115323252398714,29.0,20.20079285608123,0.8930402459035551,1.0,3.751193060854577
ID4641,4641,0,30.0,72.72988505747126,31.224137931034484,0.0,634.0,634,3.0382538898732494,1,,114.5,103.0,44.0,195.0,3435.0,46.99211232419389,0.830401028986173,2.210813676154178,-0.1559088444853051,-0.0023841755299528543,3.4949834186439896,3.170122024102243,1.1017824248296273,1.102475990536593,29.0,20.60112615949154,0.8586693052728496,0.9830508474576272,3.825533089014891
ID4642,4642,0,29.0,72.75136612021858,31.161202185792348,0.0,635.0,635,3.1158388162107515,1,,123.45161290322581,117.0,36.0,216.0,3827.0,51.840035178535786,0.8542329397654478,2.1941862978815148,-0.004315022385652824,-0.04558252678236302,3.7221341404845663,2.8813161202076856,1.4611314800474375,1.2918173449903423,30.5,20.964036747836246,0.872087132827343,0.9838709677419355,3.795989414056257
ID4644,4644,0,31.0,72.5,31.404761904761905,0.0,636.0,636,2.985410660720923,1,,120.28571428571429,111.0,57.0,207.0,3368.0,47.3480862320883,0.782167739659582,2.229938773360145,0.012935771904818493,0.15341292007417848,3.5153171788159217,2.90615437848908,0.8089575668954752,1.2096113010498595,28.0,19.659736682863223,0.910358605590409,1.0,3.715341007419285
ID4643,4643,0,35.0,72.9313725490196,31.470588235294116,0.0,637.0,637,3.2897623212397704,1,,106.23529411764706,109.0,38.0,187.0,3612.0,34.57013847460403,0.8211764705882352,2.7712912298285146,-0.193477892470384,0.0015654436076300772,4.163498794265527,2.9674619849913197,1.3445458194467195,1.4030504233326195,34.0,23.00876701224514,0.8070530594162677,0.9444444444444444,3.945970988473672
ID4645,4645,0,34.0,73.181592039801,33.08706467661692,0.0,638.0,638,3.2654833007009834,1,,103.36363636363636,103.0,43.0,185.0,3411.0,35.290595579610674,0.7984772472407485,2.600736692140861,0.013685131825720882,0.1594962823754015,4.073590037517225,3.0322888396331384,1.3898299315192149,1.3434043565619127,33.5,22.358485472372255,0.8421120996729738,0.9571428571428572,3.8629579286803866
ID4646,4646,0,27.0,73.22327044025158,34.32389937106918,0.0,639.0,639,2.9043436408025913,1,,101.48148148148148,97.0,55.0,172.0,2740.0,38.240504472825435,0.7531448439046767,2.280099975337448,0.022732735791865733,0.40867893999092186,4.225466588003267,2.409663580535611,1.3967184172237943,1.7535504217829638,26.5,20.358485472372255,0.8034610076947618,0.9636363636363636,3.954781823664184
ID4647,4647,0,29.0,73.30225988700565,35.70338983050848,0.0,640.0,640,3.064333800750471,1,,103.48275862068965,103.0,64.0,165.0,3001.0,29.575111024613694,0.7517268216752602,3.003068758731163,-0.021188236392691868,-0.015289589289723972,3.8964259341298324,2.65318567049044,1.2027608097639753,1.4685839658592683,29.5,21.594553449872045,0.7949566093309386,0.9516129032258065,3.975879558160176
ID4648,4648,0,24.0,73.85460992907801,37.741134751773046,0.0,641.0,641,2.7350104799285653,1,,101.82608695652173,92.0,54.0,164.0,2342.0,34.104987870228875,0.7084631064846911,2.476183271286773,0.006945818611758378,-0.0021003150090333667,3.087377710170628,2.676440175885523,1.0803121139892884,1.1535388453616913,23.5,18.358485472372255,0.8762015678431868,0.9791666666666666,3.787066393067629
